,uuid,date,collar,messagetype,latitude,longitude,trackingState,headingReportingEnabled,headingManagementEnabled,soundDisabled,shockDisabled,soundSuspended,shockSuspended,soundEvent,shockEvent,shockCount,soundCount,shockCountAttempts,soundCountAttempts,shockCountApplied,soundCountApplied,shockCountSuspend,soundCountSuspend,shockCountCumulative,currVoltageMv,lastTxVoltageMv,lastShockVoltageMv,mmuTempDegC,mcuTempDegC,reliable,more,sequence,accuracy,collar_id,Duration,Time_Zone,latitude_utm,longitude_utm,Sum,Flag_Collar_Off,Distance,Rate
2367,5db845b4-e5bc-4289-8245-b94d0ca43c61,2021-07-10 07:12:09+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9481301,-101.8480357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,13,bfd5,6.6,America/Denver,271458.8452,4870055.495,257,Ok,51.20621684,7.758517703
2644,b9b2840c-2947-49cc-ae52-2e9515529c66,2021-07-10 07:21:53+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9480476,-101.8482506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,30,bfd5,9.733333333,America/Denver,271441.2836,4870046.927,276,Ok,19.54025405,2.007560348
2803,1fd1cce2-9583-4c07-98d5-79b3ec8c8723,2021-07-10 07:27:00+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9480707,-101.8482623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,15,bfd5,5.116666667,America/Denver,271440.4333,4870049.526,303,Ok,2.733783122,0.534289861
2971,39e002ab-acb1-4169-a66a-fe3053061b18,2021-07-10 07:32:13+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9480454,-101.8484728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,11,bfd5,5.216666667,America/Denver,271423.4441,4870047.299,332,Ok,17.13450971,3.284570551
3130,b505ff99-202a-493b-820b-0fe2c3dcf20b,2021-07-10 07:37:21+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9480516,-101.8486647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,64,bfd5,5.133333333,America/Denver,271408.0684,4870048.519,359,Ok,15.42413017,3.004700682
3295,06ed3bfb-ff1e-4f9b-8e14-d10479a924fc,2021-07-10 07:42:28+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9481471,-101.8486874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,15,bfd5,5.116666667,America/Denver,271406.613,4870059.19,388,Ok,10.76906944,2.104704125
3459,ee8bd28c-af82-4665-b605-045752fcd234,2021-07-10 07:47:35+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9482112,-101.8488405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,58,bfd5,5.116666667,America/Denver,271394.573,4870066.734,421,Ok,14.20825159,2.776856988
3634,6ef8d91a-d540-4944-9e7b-70d9cb3b890a,2021-07-10 07:52:53+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9482806,-101.8490324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,17,bfd5,5.3,America/Denver,271379.4397,4870074.974,458,Ok,17.23130133,3.251188929
3794,b75718b1-9a86-4b55-9ea8-c391be83732d,2021-07-10 07:58:00+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9482367,-101.8490134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,83,bfd5,5.116666667,America/Denver,271380.796,4870070.045,476,Ok,5.111929087,0.999074089
3961,d42f1146-7d2e-4e03-8ce4-d6f0088eb914,2021-07-10 08:03:08+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9481579,-101.8487507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,49,bfd5,5.133333333,America/Denver,271401.5748,4870060.565,502,Ok,22.8393873,4.449231292
4132,953aeaf1-f1db-40c7-a828-36c77ef20707,2021-07-10 08:08:23+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9483861,-101.8490903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,20,bfd5,5.25,America/Denver,271375.1981,4870086.852,542,Ok,37.23946739,7.093231883
4296,3138b699-db33-4625-86d4-b6df58a7c1ce,2021-07-10 08:13:30+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9483073,-101.849173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,26,bfd5,5.116666667,America/Denver,271368.2594,4870078.329,536,Ok,10.99055553,2.147991309
4452,12b5a17d-5ed8-46b7-9baa-4c6772d13227,2021-07-10 08:18:41+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485026,-101.8490591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,43,bfd5,5.183333333,America/Denver,271378.1488,4870099.706,526,Ok,23.55339091,4.544062554
4615,0cb3698f-367c-4a8c-ac06-c7b1b524ea21,2021-07-10 08:23:51+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485149,-101.8489456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,48,bfd5,5.166666667,America/Denver,271387.304,4870100.757,520,Ok,9.215438196,1.783633199
4781,67d435eb-2082-433f-ab3b-9e4e7a1938a6,2021-07-10 08:29:04+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9486287,-101.848932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,24,bfd5,5.216666667,America/Denver,271388.8319,4870113.36,520,Ok,12.69458518,2.433466808
4942,b4ca4c17-fa37-4333-b35a-a3d561111d99,2021-07-10 08:34:12+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485367,-101.8489161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,20,bfd5,5.133333333,America/Denver,271389.7549,4870103.097,518,Ok,10.3041137,2.007294876
5111,46f02cec-2282-4209-8789-fccaf03ebcae,2021-07-10 08:39:21+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9484966,-101.8487836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,13,bfd5,5.15,America/Denver,271400.2339,4870098.276,518,Ok,11.53481102,2.23976913
5278,6ffecb4b-d3da-4bf9-a4ed-517f22da0e6e,2021-07-10 08:44:34+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485362,-101.8490116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,41,bfd5,5.216666667,America/Denver,271382.0894,4870103.306,520,Ok,18.82884208,3.609362698
5445,1d5b26b4-7d8f-4bc4-99d4-aaaa0b4a6604,2021-07-10 08:49:53+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485129,-101.8489299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,17,bfd5,5.316666667,America/Denver,271388.5562,4870100.492,526,Ok,7.052698031,1.326526275
5606,8c8545bd-68e3-4be7-9223-1e8948b3f3f9,2021-07-10 08:55:02+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9484881,-101.8491283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,89,bfd5,5.15,America/Denver,271372.54,4870098.287,534,Ok,16.16721186,3.13926444
5773,3f2115a8-f14c-4ba2-a433-da4f122085c5,2021-07-10 09:00:23+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485637,-101.8488662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,33,bfd5,5.35,America/Denver,271393.8628,4870105.958,542,Ok,22.66053647,4.235614294
5942,2919880a-80dd-4a5a-adc5-0050bc1ebc38,2021-07-10 09:05:33+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9484905,-101.8489725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,84,bfd5,5.166666667,America/Denver,271385.0518,4870098.122,538,Ok,11.79134134,2.282195098
6112,ba9184ba-8453-48b5-a5c5-ca6c9590567e,2021-07-10 09:11:03+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9484835,-101.8490322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,35,bfd5,5.5,America/Denver,271380.2342,4870097.51,536,Ok,4.856333485,0.882969725
6282,ff0b207c-a6e7-44c4-8bc7-8a570a874633,2021-07-10 09:16:23+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485199,-101.8489123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,8,bfd5,5.333333333,America/Denver,271389.9954,4870101.22,538,Ok,10.4427894,1.958023013
6439,3607a671-3e9f-472c-a730-0125c0e7e270,2021-07-10 09:21:33+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485168,-101.8489037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,8,bfd5,5.166666667,America/Denver,271390.6737,4870100.852,538,Ok,0.771713227,0.14936385
6603,8acd2a74-c6f9-49e7-b0d3-023f219a5d04,2021-07-10 09:26:44+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9484988,-101.8489089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,21,bfd5,5.183333333,America/Denver,271390.1873,4870098.867,534,Ok,2.043596514,0.394262993
6769,533fe34c-6c88-417c-8ea7-f24247816e6a,2021-07-10 09:31:59+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9484818,-101.8488777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,24,bfd5,5.25,America/Denver,271392.6258,4870096.893,530,Ok,3.137785253,0.597673381
6936,7db88dff-87f2-40a0-929c-3300b7c02489,2021-07-10 09:37:13+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485244,-101.8489188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5,bfd5,5.233333333,America/Denver,271389.4911,4870101.738,526,Ok,5.771152968,1.102768083
7099,9bf47884-18c2-4c54-91a8-32e8c430c374,2021-07-10 09:42:23+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9485015,-101.8489122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,6,bfd5,5.166666667,America/Denver,271389.9329,4870099.176,500,Ok,2.599653995,0.503158838
7269,d0989331-14bf-4969-8586-d0a295daf187,2021-07-10 09:47:35+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9484823,-101.8488912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,44,bfd5,5.2,America/Denver,271391.5444,4870096.986,492,Ok,2.719666997,0.523012884
7444,35dc1ce7-283d-4391-ad1d-e83457709ec5,2021-07-10 09:52:45+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9487139,-101.8492526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,52,bfd5,5.166666667,America/Denver,271363.4316,4870123.712,504,Ok,38.78924635,7.507596068
7618,f39f6063-0ee1-4900-b0b0-a9788493917b,2021-07-10 09:58:03+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9486887,-101.8493665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,26,bfd5,5.3,America/Denver,271354.1948,4870121.228,480,Ok,9.564798428,1.804678949
7786,1b31b8a9-401a-4bc5-96c9-8dc19d50a78c,2021-07-10 10:03:13+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9489126,-101.8496615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,52,bfd5,5.166666667,America/Denver,271331.3811,4870146.915,482,Ok,34.35515224,6.649384304
7947,1f9d9318-433e-4fa5-9619-807432641c9a,2021-07-10 10:08:23+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9490451,-101.8499178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,47,bfd5,5.166666667,America/Denver,271311.3223,4870162.343,462,Ok,25.30541347,4.897821961
8108,2337b2ca-1676-4093-aecc-c72e700c9406,2021-07-10 10:13:35+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9491242,-101.8499804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,80,bfd5,5.2,America/Denver,271306.6025,4870171.302,448,Ok,10.12656247,1.947415861
8264,ae68131e-7203-4db4-a90d-c65ed366b226,2021-07-10 10:18:53+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9490603,-101.8501602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,24,bfd5,5.3,America/Denver,271291.9289,4870164.703,426,Ok,16.08909736,3.035678747
8598,aa0b7461-b967-4529-be36-3b254e60ef54,2021-07-10 10:29:16+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9489358,-101.8500579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,82,bfd5,10.38333333,America/Denver,271299.6604,4870150.591,400,Ok,16.09119193,1.549713509
8765,28613128-f2c8-4b51-bd42-1d201910a8be,2021-07-10 10:34:39+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9490763,-101.8497433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,23,bfd5,5.383333333,America/Denver,271325.4451,4870165.324,376,Ok,29.69721501,5.516510529
8931,c19b91e3-2b2b-4c48-9177-5fe2bdfb9065,2021-07-10 10:40:03+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9491576,-101.8496984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,36,bfd5,5.4,America/Denver,271329.3601,4870174.23,350,Ok,9.728234838,1.80152497
9085,a0199fb6-7c3c-4427-a909-5aff50f7450a,2021-07-10 10:45:15+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9492676,-101.849861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,16,bfd5,5.2,America/Denver,271316.7342,4870186.899,328,Ok,17.88603448,3.439622015
9504,d0963e0a-5564-4ac0-a68a-0094e26344e7,2021-07-10 10:58:33+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9503125,-101.850792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,20,bfd5,13.3,America/Denver,271246.0361,4870305.539,306,Ok,138.1080623,10.38406484
9669,f3f079b8-d613-4bf4-ac9b-a2ab3b5fcad5,2021-07-10 11:03:34+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9502987,-101.8507893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,bfd5,5.016666667,America/Denver,271246.1997,4870303.999,292,Ok,1.548955045,0.308761803
9820,d1cf151d-35fd-4557-8ca2-46276393adb2,2021-07-10 11:08:34+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9503034,-101.8508771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5,bfd5,5,America/Denver,271239.1723,4870304.765,282,Ok,7.069022152,1.41380443
9969,932538c5-df82-411a-ba30-aef2c68242e8,2021-07-10 11:13:34+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9503533,-101.8505462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,bfd5,5,America/Denver,271265.9168,4870309.39,268,Ok,27.14145858,5.428291717
10111,8efedf9e-9557-4845-b0b8-4d8e3bd6c15c,2021-07-10 11:18:34+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.950501,-101.8503252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,bfd5,5,America/Denver,271284.2178,4870325.182,258,Ok,24.17289355,4.83457871
10137,994246c5-46d4-4fdb-a28e-d6b00f2e70dd,2021-07-10 11:19:42+06:00,00007cf2dd1fbfd5,ShockEventExtIndication,43.9505948,-101.8502791,SOUND_REGION,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,4,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,bfd5,1.133333333,America/Denver,271288.2771,4870335.473,252,Ok,11.06240721,9.760947542
10272,347d2168-133c-43cb-b920-1dfc013b6e88,2021-07-10 11:23:34+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9505252,-101.8504677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,bfd5,3.866666667,America/Denver,271272.8758,4870328.265,246,Ok,17.00435565,4.397678185
10432,4ec3b01d-c5eb-4fcb-9b78-360ffe6269c5,2021-07-10 11:28:34+06:00,00007cf2dd1fbfd5,GpsLocationExtIndication,43.9504602,-101.8505077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,bfd5,5,America/Denver,271269.4166,4870321.156,244,Ok,7.905760317,1.581152063
