,uuid,date,collar,messagetype,latitude,longitude,trackingState,headingReportingEnabled,headingManagementEnabled,soundDisabled,shockDisabled,soundSuspended,shockSuspended,soundEvent,shockEvent,shockCount,soundCount,shockCountAttempts,soundCountAttempts,shockCountApplied,soundCountApplied,shockCountSuspend,soundCountSuspend,shockCountCumulative,currVoltageMv,lastTxVoltageMv,lastShockVoltageMv,mmuTempDegC,mcuTempDegC,reliable,more,sequence,accuracy,collar_id,Duration,Time_Zone,latitude_utm,longitude_utm,Sum,Flag_Collar_Off,Distance,Rate
38,07724df2-0d53-4ebc-a983-ca615c3f897d,2021-07-10 06:01:04+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483124,-101.8487863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,66,bfde,,America/Denver,271399.3106,4870077.824,72,Ok,,
207,90224d3e-c687-4ae8-9d41-8c45524d2f0e,2021-07-10 06:06:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9482432,-101.8490682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,9,bfde,5.15,America/Denver,271376.4234,4870070.919,85,Ok,23.90612028,4.641965103
371,11515116-a8dc-47be-9979-384de3bbcd96,2021-07-10 06:11:14+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483328,-101.849483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,36,bfde,5.016666667,America/Denver,271343.4805,4870082.021,98,Ok,34.76326564,6.929554613
533,282cc285-6305-4057-a4bc-c5acb988f1c8,2021-07-10 06:16:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483602,-101.8492669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,6,bfde,5.15,America/Denver,271360.9271,4870084.465,113,Ok,17.61698885,3.420774534
699,7d699b50-b4da-4cbc-a046-5e6a9db43add,2021-07-10 06:21:33+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483479,-101.8487085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,8,bfde,5.166666667,America/Denver,271405.69,4870081.551,130,Ok,44.85769115,8.682133771
867,6cd79321-d711-47f8-b567-befd908cc54c,2021-07-10 06:26:34+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483907,-101.8479984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,38,bfde,5.016666667,America/Denver,271462.8378,4870084.338,149,Ok,57.21568417,11.40511977
1144,17607179-75b8-4559-b0bc-89b35ccca2f2,2021-07-10 06:35:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9484349,-101.8472345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,40,bfde,8.816666667,America/Denver,271524.3082,4870087.131,172,Ok,61.5338194,6.97926118
1309,dfb3909f-c8ce-41e3-bdf1-e8bfea4dcc5d,2021-07-10 06:40:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9484318,-101.8469309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,1,bfde,5,America/Denver,271548.6594,4870085.946,197,Ok,24.38001335,4.876002669
1482,d287f354-d5d2-4b92-8e05-c2da650fd890,2021-07-10 06:45:24+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483427,-101.8465531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,bfde,5.016666667,America/Denver,271578.6353,4870075.003,222,Ok,31.91080749,6.360958304
1659,39251173-66dd-402c-b991-a3ff1ff4e257,2021-07-10 06:50:24+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9482925,-101.8466177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5,bfde,5,America/Denver,271573.2589,4870069.606,243,Ok,7.617900646,1.523580129
1838,b9df3417-b23e-4789-80ad-d9179202b9e6,2021-07-10 06:55:32+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9482968,-101.8467934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5,bfde,5.133333333,America/Denver,271559.1759,4870070.57,266,Ok,14.11596354,2.749863027
2012,f51dacd8-1cef-47a1-85ff-0dfd7008a42d,2021-07-10 07:00:41+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483366,-101.8471698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,36,bfde,5.15,America/Denver,271529.1234,4870076.033,291,Ok,30.54508702,5.931084858
2185,598a19ae-af80-4b95-9fb6-d51111757e31,2021-07-10 07:06:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9483394,-101.8476724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,20,bfde,5.533333333,America/Denver,271488.8018,4870077.736,318,Ok,40.35756542,7.293535919
2433,da580340-cebb-4a81-b125-ffc068987294,2021-07-10 07:14:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9484395,-101.84806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,24,bfde,8.166666667,America/Denver,271458.0818,4870089.928,335,Ok,33.05098632,4.047059549
2877,cf3e610b-8cb7-44db-baa3-ccb3c395c93d,2021-07-10 07:29:16+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9487875,-101.8484373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,17,bfde,14.88333333,America/Denver,271429.1392,4870129.627,370,Ok,49.12883039,3.300929253
3035,9fa2f07e-aa40-450b-a4d7-27d02ed0472e,2021-07-10 07:34:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489232,-101.8484908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,19,bfde,5.116666667,America/Denver,271425.3665,4870144.848,405,Ok,15.68131981,3.064753057
3204,b6e7e6ee-d009-4b84-be5c-4f9bba588207,2021-07-10 07:39:33+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.94906,-101.8484842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,53,bfde,5.166666667,America/Denver,271426.4208,4870160.024,440,Ok,15.21293964,2.944439931
3365,b6c678ce-b5f1-42f7-a479-c22fbbdaf9b2,2021-07-10 07:44:35+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9490412,-101.8485014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,43,bfde,5.033333333,America/Denver,271424.9685,4870157.984,477,Ok,2.50457904,0.497598485
3523,8b1e2143-644e-4ef0-915c-6a59686794d8,2021-07-10 07:49:37+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9490795,-101.8486405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,48,bfde,5.033333333,America/Denver,271413.9531,4870162.623,516,Ok,11.95255762,2.374680322
3692,15b1eca8-e5b3-4175-828b-abc4def7971f,2021-07-10 07:54:43+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489947,-101.8486879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,18,bfde,5.1,America/Denver,271409.8241,4870153.336,559,Ok,10.16399742,1.992940671
3855,ef92ee45-6170-4cd0-9d22-784df89c285a,2021-07-10 07:59:44+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489393,-101.8486377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,49,bfde,5.016666667,America/Denver,271413.64,4870147.043,606,Ok,7.359111867,1.466932598
4016,b170a2ba-2e28-483c-a414-b5663fe71a24,2021-07-10 08:04:53+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9490148,-101.8487086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,22,bfde,5.15,America/Denver,271408.2401,4870155.625,646,Ok,10.13985111,1.968903129
4187,861eefdc-8737-46af-9174-7e2f54926d50,2021-07-10 08:10:08+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489282,-101.848806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,37,bfde,5.25,America/Denver,271400.0919,4870146.277,690,Ok,12.40142249,2.362175713
4343,0b1d85b0-fa1a-4dad-be71-904168a20d89,2021-07-10 08:15:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489899,-101.8487945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,23,bfde,5.083333333,America/Denver,271401.2514,4870153.098,742,Ok,6.919119903,1.361138342
4505,be5ad871-98db-4ee8-8e51-cc6177cd7297,2021-07-10 08:20:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489256,-101.8488001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,17,bfde,5.166666667,America/Denver,271400.5554,4870145.971,786,Ok,7.160319905,1.385868369
4667,0fc09cdf-d506-46a2-8f6f-64657fd9220a,2021-07-10 08:25:33+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.94895,-101.8486621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,17,bfde,5.166666667,America/Denver,271411.723,4870148.299,830,Ok,11.40763416,2.207929192
4825,ab15d627-7ee6-4845-98b2-d7d34eefb610,2021-07-10 08:30:43+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489194,-101.8486428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,33,bfde,5.166666667,America/Denver,271413.1544,4870144.847,872,Ok,3.737265888,0.723341785
4995,22f2cb92-750f-4c1f-ade7-d4a8eabd37e2,2021-07-10 08:35:53+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489621,-101.8487629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,25,bfde,5.166666667,America/Denver,271403.6806,4870149.922,912,Ok,10.74779742,2.080218856
5164,378d6105-9ce4-4800-b6ff-070fc6b74abb,2021-07-10 08:41:03+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9490094,-101.8489096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,40,bfde,5.166666667,America/Denver,271392.0899,4870155.583,944,Ok,12.89897431,2.496575673
5339,7837e904-4f1a-4f71-8fc6-98828721fa66,2021-07-10 08:46:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489663,-101.8488926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,33,bfde,5.333333333,America/Denver,271393.2887,4870150.748,942,Ok,4.980751786,0.93389096
5503,db5698be-7009-47c7-a7b6-18e9d6192641,2021-07-10 08:51:43+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489798,-101.8488712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,27,bfde,5.333333333,America/Denver,271395.0578,4870152.189,940,Ok,2.281151726,0.427715949
5663,15ff59ce-36ac-4f01-ae70-d714d60385b4,2021-07-10 08:56:53+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489781,-101.8489299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,34,bfde,5.166666667,America/Denver,271390.3408,4870152.162,942,Ok,4.717065727,0.912980463
5835,0c4c5c77-5a36-4aa8-8c16-a1c763f6c647,2021-07-10 09:02:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9487893,-101.8490035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,37,bfde,5.333333333,America/Denver,271383.7104,4870131.396,944,Ok,21.79922616,4.087354905
6000,f367d5e8-b994-4dda-933a-f68fd446fd50,2021-07-10 09:07:16+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489584,-101.8488392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,35,bfde,5.05,America/Denver,271397.5436,4870149.723,944,Ok,22.9615732,4.546846178
6157,7875c713-ee63-45a3-b80d-6d0985c841f2,2021-07-10 09:12:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489732,-101.8488607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,13,bfde,5.116666667,America/Denver,271395.8751,4870151.426,944,Ok,2.384477183,0.466021599
6317,d578bdbe-bff7-46c0-b008-5e5693cfe9b2,2021-07-10 09:17:33+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489961,-101.8488757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,15,bfde,5.166666667,America/Denver,271394.7592,4870154.012,938,Ok,2.815665943,0.544967602
6474,e99a9f90-36a9-4e02-8b97-f29be88f6b29,2021-07-10 09:22:43+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489678,-101.8488827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,14,bfde,5.166666667,America/Denver,271394.0889,4870150.888,912,Ok,3.195038235,0.618394497
6645,5e82a5d9-e2eb-4cc6-9651-060a644cee2e,2021-07-10 09:27:53+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489925,-101.8488921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,14,bfde,5.166666667,America/Denver,271393.4293,4870153.657,890,Ok,2.846985313,0.551029415
6813,afc2f5ff-f8b3-4f7e-b821-a780d5550b34,2021-07-10 09:33:03+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9490058,-101.8488673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,19,bfde,5.166666667,America/Denver,271395.4705,4870155.066,864,Ok,2.479953455,0.479990991
6978,279ff0cc-65a3-4f94-87d2-8b8e27d3d127,2021-07-10 09:38:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489585,-101.8488497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,12,bfde,5.166666667,America/Denver,271396.7014,4870149.763,822,Ok,5.443475604,1.053575923
7305,fcbd7af7-a6c9-4684-b797-3e1eb7f37eff,2021-07-10 09:48:33+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489958,-101.8489048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,19,bfde,10.33333333,America/Denver,271392.4229,4870154.059,780,Ok,6.062881578,0.586730475
7481,04ce45e8-f88e-4542-a613-0c29d7b4b084,2021-07-10 09:53:43+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.948968,-101.8489097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,15,bfde,5.166666667,America/Denver,271391.923,4870150.985,748,Ok,3.114592914,0.602824435
7650,cfedd476-19a2-4856-99e7-b817fcb04d6a,2021-07-10 09:58:46+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489765,-101.8487925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,63,bfde,5.05,America/Denver,271401.3605,4870151.604,714,Ok,9.457799696,1.872831623
7810,4fec05de-ee7c-4aad-813a-a13993bbf72c,2021-07-10 10:03:53+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489782,-101.8490129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,24,bfde,5.116666667,America/Denver,271383.6807,4870152.404,680,Ok,17.69789167,3.458871337
7969,41a15198-af10-479b-88af-974cbc154d7a,2021-07-10 10:09:03+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489757,-101.8490467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,29,bfde,5.166666667,America/Denver,271380.9588,4870152.22,646,Ok,2.728135892,0.528026302
8129,2797800c-1cb2-4330-b0e8-111c2a5e84bf,2021-07-10 10:14:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9491214,-101.8489615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,47,bfde,5.166666667,America/Denver,271388.3547,4870168.167,618,Ok,17.57863412,3.402316281
8287,e2e555ac-12ba-4746-bb47-82fe02cad7f3,2021-07-10 10:19:23+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9489988,-101.8491223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,28,bfde,5.166666667,America/Denver,271374.9808,4870154.995,602,Ok,18.77119453,3.633134425
8453,53daef57-239d-4f02-b2fd-deba2f9210c0,2021-07-10 10:24:43+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9491209,-101.84907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,10,bfde,5.333333333,America/Denver,271379.6461,4870168.412,592,Ok,14.20490091,2.663418921
8625,92f4f99b-94a5-4186-9fa4-865bedd84613,2021-07-10 10:29:53+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9493185,-101.8493169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,20,bfde,5.166666667,America/Denver,271360.5914,4870191.044,576,Ok,29.58541709,5.72620976
8775,50f018c7-7e16-462b-8bd6-efd818f5d8a9,2021-07-10 10:35:01+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9495193,-101.8495854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,43,bfde,5.133333333,America/Denver,271339.8158,4870214.092,546,Ok,31.02925497,6.04466006
9031,b9aa2d8c-67ef-47bd-96aa-01b4679c624e,2021-07-10 10:43:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9493426,-101.8498375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,19,bfde,8.2,America/Denver,271318.9077,4870195.164,512,Ok,28.20279438,3.439365169
9301,52dc35b3-e810-4d02-a1f0-24759a9a464d,2021-07-10 10:52:13+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9493626,-101.8500185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,26,bfde,9,America/Denver,271304.46,4870197.887,480,Ok,14.7021962,1.633577355
9454,dadb2c3b-dedc-4229-84ff-ee60f69d6c26,2021-07-10 10:57:14+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9500499,-101.8509714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,16,bfde,5.016666667,America/Denver,271230.632,4870276.869,448,Ok,108.1145479,21.55107266
9626,e3b17f56-59d6-45ff-aeb9-213200365b5c,2021-07-10 11:02:14+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9503219,-101.8508904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,bfde,5,America/Denver,271238.1761,4870306.856,422,Ok,30.92133487,6.184266975
9789,0f4ded37-8c59-4ed4-8e00-b09e458bcc61,2021-07-10 11:07:15+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9502439,-101.8508328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,bfde,5.016666667,America/Denver,271242.4987,4870298.033,396,Ok,9.825337849,1.958539106
9928,27a082e6-765f-4a8a-adf0-5c66198e96f1,2021-07-10 11:12:16+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9503302,-101.8506571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,bfde,5.016666667,America/Denver,271256.929,4870307.131,374,Ok,17.05905385,3.40047585
10218,c4fadac6-19b1-4683-9670-b4468ee19ebd,2021-07-10 11:22:16+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9504941,-101.8505766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,bfde,10,America/Denver,271264.0178,4870325.113,356,Ok,19.32833574,1.932833574
10387,55d1e903-27ad-406f-ae61-c1e07483bf8a,2021-07-10 11:27:17+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9504438,-101.8504473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,bfde,5.016666667,America/Denver,271274.2004,4870319.167,334,Ok,11.79122578,2.350410455
10540,928baac5-95f2-4cf9-89a2-148a9d048e7c,2021-07-10 11:32:15+06:00,00007cf2dd1fbfde,ShockEventExtIndication,43.9505777,-101.8505666,SOUND_REGION,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,5,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,bfde,4.966666667,America/Denver,271265.1412,4870334.371,316,Ok,17.69778809,3.563313038
10542,1e46b444-34a5-4159-bcd3-c4eb89a8d30b,2021-07-10 11:32:21+06:00,00007cf2dd1fbfde,GpsLocationExtIndication,43.9505854,-101.8505863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,bfde,0.1,America/Denver,271263.5899,4870335.281,302,Ok,1.798413907,17.98413907
10575,dcfead42-3b2b-4fb5-be13-f6ecf755e738,2021-07-10 11:33:13+06:00,00007cf2dd1fbfde,ShockEventExtIndication,43.9505773,-101.8505856,SOUND_REGION,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,14,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,bfde,0.866666667,America/Denver,271263.615,4870334.379,290,Ok,0.901973381,1.040738516
10642,8cb861c8-b050-4e3e-8390-fc201e8ec8e6,2021-07-10 11:34:51+06:00,00007cf2dd1fbfde,ShockEventExtIndication,43.9505794,-101.8505969,SOUND_REGION,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,10,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,bfde,1.633333333,America/Denver,271262.7163,4870334.644,278,Ok,0.936840256,0.573575667
10701,b5902a20-7070-43cb-ab98-8ebdbc48ca58,2021-07-10 11:36:48+06:00,00007cf2dd1fbfde,ShockEventExtIndication,43.950583,-101.8505473,SOUND_REGION,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,6,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,bfde,1.95,America/Denver,271266.7102,4870334.906,270,Ok,4.002544705,2.052587028
