,uuid,date,collar,messagetype,latitude,longitude,trackingState,headingReportingEnabled,headingManagementEnabled,soundDisabled,shockDisabled,soundSuspended,shockSuspended,soundEvent,shockEvent,shockCount,soundCount,shockCountAttempts,soundCountAttempts,shockCountApplied,soundCountApplied,shockCountSuspend,soundCountSuspend,shockCountCumulative,currVoltageMv,lastTxVoltageMv,lastShockVoltageMv,mmuTempDegC,mcuTempDegC,reliable,more,sequence,accuracy,collar_id,Duration,Time_Zone,latitude_utm,longitude_utm,Sum,Flag_Collar_Off,Distance,Rate
1492,5aff5bc1-49b7-4e39-9be0-26d7549b8210,2021-07-10 06:45:39+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406433,-101.843975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,b319,5,America/Denver,271756.039,4869212.68,682,Ok,8.288087672,1.657617534
1670,2ceed3e9-c631-471d-884b-1671dbfde716,2021-07-10 06:50:40+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.940586,-101.8440882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5.016666667,America/Denver,271746.7345,4869206.628,731,Ok,11.09921646,2.212468397
1846,3ee89282-b003-4d42-9af1-0f701ece89f2,2021-07-10 06:55:40+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405897,-101.8441068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,b319,5,America/Denver,271745.2558,4869207.091,780,Ok,1.549251983,0.309850397
2010,5087aea8-cb86-4757-a32f-28cc4e82d7ff,2021-07-10 07:00:40+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405954,-101.8441663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5,America/Denver,271740.5023,4869207.889,835,Ok,4.819988758,0.963997752
2169,5514d395-81aa-430c-8138-b97d52f64e31,2021-07-10 07:05:41+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405979,-101.8441412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,5.016666667,America/Denver,271742.5264,4869208.097,892,Ok,2.034727634,0.405593548
2316,d3e84e04-0d57-460a-a3f8-a73de6991e42,2021-07-10 07:10:41+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406072,-101.8441835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2,b319,5,America/Denver,271739.1671,4869209.247,951,Ok,3.550686757,0.710137351
2467,a9b4e44f-7c1c-4ea4-843c-9eda9fa2bd66,2021-07-10 07:15:42+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405675,-101.8441532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,b319,5.016666667,America/Denver,271741.4469,4869204.753,1012,Ok,5.038651363,1.004382331
2614,80d8e94e-e1c3-4544-92a4-79ad138fa2d7,2021-07-10 07:20:42+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405693,-101.8441867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2,b319,5,America/Denver,271738.7651,4869205.046,1077,Ok,2.697663568,0.539532714
2768,5c796214-d753-41d4-8aa7-5d3a297f198d,2021-07-10 07:25:43+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406081,-101.8441423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,b319,5.016666667,America/Denver,271742.4771,4869209.233,1142,Ok,5.595344425,1.115351048
2929,b952b38a-7b29-4049-a381-dc3a278b3060,2021-07-10 07:30:44+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406305,-101.844147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,5.016666667,America/Denver,271742.1857,4869211.734,1209,Ok,2.51793703,0.501914358
3083,98f71300-6ae1-496f-8c7f-64c73ee13c9d,2021-07-10 07:35:44+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405592,-101.8440552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,6,b319,5,America/Denver,271749.2803,4869203.56,1276,Ok,10.8230712,2.164614239
3248,1e4d2cec-9444-428d-a17a-1571803794da,2021-07-10 07:40:44+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406057,-101.8441575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5,America/Denver,271741.248,4869209.008,1342,Ok,9.705550785,1.941110157
3407,031031e9-1335-4eef-bdb9-13d802de31a8,2021-07-10 07:45:45+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405879,-101.8438598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,34,b319,5.016666667,America/Denver,271765.0726,4869206.207,1348,Ok,23.988658,4.781792293
3416,38904db9-cc32-44ac-9c89-5e195fb91b23,2021-07-10 07:46:00+06:00,00007cf2dd1fb319,ShockEventExtIndication,43.9405607,-101.8437694,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,b319,0.25,America/Denver,271772.2238,4869202.936,1354,Ok,7.863860458,31.45544183
3564,24775915-8a80-4572-804e-a191de260fd6,2021-07-10 07:50:45+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405921,-101.844173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,b319,4.75,America/Denver,271739.9519,4869207.541,1402,Ok,32.59864129,6.86287185
3729,c7cacf2d-9687-454b-b1c6-2db1ab44f698,2021-07-10 07:55:46+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406002,-101.8441388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5.016666667,America/Denver,271742.7278,4869208.346,1404,Ok,2.890219613,0.576123511
3882,a49a7691-07a3-4923-9b30-9c5f9a46bde3,2021-07-10 08:00:38+06:00,00007cf2dd1fb319,ShockEventExtIndication,43.9405507,-101.8437786,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,b319,4.866666667,America/Denver,271771.4471,4869201.851,1408,Ok,29.4445429,6.050248541
3888,2b8d622a-12fd-4f64-be1e-b9e559dd675f,2021-07-10 08:00:53+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405989,-101.8441404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,8,b319,0.25,America/Denver,271742.5944,4869208.206,1480,Ok,29.54424152,118.1769661
4051,468064fd-c8d9-4673-a34d-37e13d0e42cf,2021-07-10 08:05:46+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.940612,-101.8440946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,4.883333333,America/Denver,271746.3204,4869209.534,1504,Ok,3.955664999,0.810033788
4361,5dc0a1e2-b18a-4920-9ce0-2a3e5d2c66bf,2021-07-10 08:15:47+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405827,-101.8442054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,10.01666667,America/Denver,271737.3156,4869206.586,1500,Ok,9.474992788,0.945922741
4515,7d6e15a2-7cc4-4730-bc10-8e8acf94554a,2021-07-10 08:20:47+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405899,-101.8442319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5,America/Denver,271735.2163,4869207.459,1500,Ok,2.27356609,0.454713218
4674,32dda341-904b-41b9-b989-2806c4297e23,2021-07-10 08:25:48+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405814,-101.8442395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,b319,5.016666667,America/Denver,271734.5738,4869206.536,1500,Ok,1.124676679,0.224188042
4829,c68c2f92-f9b0-4bca-b5b5-606456a8e754,2021-07-10 08:30:48+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405803,-101.8441657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,5,America/Denver,271740.4926,4869206.21,1500,Ok,5.927809249,1.18556185
4992,2818b411-a36b-4d67-a7bb-5508a42b1951,2021-07-10 08:35:48+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405947,-101.8442079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,b319,5,America/Denver,271737.1609,4869207.926,1496,Ok,3.747776553,0.749555311
5155,155ae531-3592-4723-b0e4-3bdc7200aae2,2021-07-10 08:40:48+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405745,-101.8442115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,b319,5,America/Denver,271736.7946,4869205.692,1496,Ok,2.263522532,0.452704506
5316,31651530-5e86-443b-8b13-27635ddfa3b0,2021-07-10 08:45:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405892,-101.8441904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,b319,5.016666667,America/Denver,271738.5444,4869207.267,1498,Ok,2.353765413,0.469189119
5471,5b27f994-7140-406a-a0c0-6d11047d2c24,2021-07-10 08:50:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405612,-101.8441174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,b319,5,America/Denver,271744.296,4869203.955,1502,Ok,6.637038831,1.327407766
5630,8b0d085b-8ca1-41ea-914b-1bc806d98e09,2021-07-10 08:55:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405643,-101.8441923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5,America/Denver,271738.2965,4869204.506,1506,Ok,6.02474531,1.204949062
5786,412a5035-c400-4e66-a23d-33557f371b5a,2021-07-10 09:00:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405697,-101.8442015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,b319,5,America/Denver,271737.5788,4869205.131,1484,Ok,0.951848254,0.190369651
5948,a5b43b4f-f362-407a-9449-25825306345e,2021-07-10 09:05:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405454,-101.8441855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5,America/Denver,271738.7699,4869202.388,1482,Ok,2.990727088,0.598145418
6104,60dc4592-e07f-4040-97e7-83d099772221,2021-07-10 09:10:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405857,-101.8441049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,b319,5,America/Denver,271745.393,4869206.641,1412,Ok,7.871153126,1.574230625
6262,81a0f84f-bca6-4f56-88f7-280cc0556074,2021-07-10 09:15:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405868,-101.8441156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,b319,5,America/Denver,271744.5385,4869206.793,1336,Ok,0.867922155,0.173584431
6411,e216d128-2598-4362-96aa-698ae24e926c,2021-07-10 09:20:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405631,-101.8441236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,b319,5,America/Denver,271743.8056,4869204.183,1268,Ok,2.711183545,0.542236709
6570,fe884eee-dcf2-4c37-bbfa-faf8af821a00,2021-07-10 09:25:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405635,-101.8441591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5,b319,5,America/Denver,271740.958,4869204.325,1200,Ok,2.851193846,0.570238769
6730,55d90e00-70f7-4d05-b70b-6fdaf8384c5b,2021-07-10 09:30:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405556,-101.8441819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2,b319,5,America/Denver,271739.0979,4869203.511,1172,Ok,2.030592074,0.406118415
6896,461967c3-8edc-410b-88ff-113022018333,2021-07-10 09:35:49+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405893,-101.8441507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2,b319,5,America/Denver,271741.731,4869207.168,1110,Ok,4.50614111,0.901228222
7053,7e34c170-ba74-498f-bb16-91a3478646ea,2021-07-10 09:40:50+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405632,-101.8442056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,b319,5.016666667,America/Denver,271737.2249,4869204.421,1044,Ok,5.277436622,1.051980722
7212,c4d5b737-f0be-4b0c-af54-6a44a067229e,2021-07-10 09:45:51+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405755,-101.8441726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2,b319,5.016666667,America/Denver,271739.9205,4869205.696,1018,Ok,2.981881529,0.594394989
7376,49af819a-d0bf-437d-bba6-5a25a77c58ac,2021-07-10 09:50:51+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405676,-101.8441651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2,b319,5,America/Denver,271740.4922,4869204.797,958,Ok,1.064715836,0.212943167
7548,856939f0-2868-46c6-a0c6-433031fda13f,2021-07-10 09:55:51+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406009,-101.8441301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5,b319,5,America/Denver,271743.4287,4869208.399,902,Ok,4.647212752,0.92944255
7720,6d8d8c2c-ddc6-44f8-853f-0f8d921bd4aa,2021-07-10 10:00:51+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9405644,-101.8440677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,5,America/Denver,271748.297,4869204.172,852,Ok,6.447186843,1.289437369
7873,f548e87b-7e28-4355-8054-ff4edcb9fd57,2021-07-10 10:05:52+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406233,-101.8439493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5.016666667,America/Denver,271758.0251,4869210.387,798,Ok,11.54364342,2.301058489
8026,edcf5d48-bef0-45e4-b96b-e4012e47a0df,2021-07-10 10:10:52+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9407156,-101.84409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,5,America/Denver,271747.0862,4869221.028,746,Ok,15.26085759,3.052171518
8177,f81e653c-5f0c-448f-8e04-ce43eae69d5a,2021-07-10 10:15:52+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.940641,-101.8441494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4,b319,5,America/Denver,271742.0333,4869212.907,694,Ok,9.565196695,1.913039339
8335,2d3342b2-0568-43bf-9de5-d8d1d72d5a69,2021-07-10 10:20:52+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406605,-101.8439088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3,b319,5,America/Denver,271761.418,4869214.407,646,Ok,19.44264862,3.888529725
8488,359d3692-1e14-4234-a3e4-c3147a651a47,2021-07-10 10:25:52+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.940686,-101.8439442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5,America/Denver,271758.6745,4869217.337,600,Ok,4.01412696,0.802825392
8651,5b3c9a17-008e-4fd5-92f9-b2bfaa17fd8f,2021-07-10 10:30:53+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9406518,-101.8439003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3,b319,5.016666667,America/Denver,271762.0668,4869213.417,556,Ok,5.184153132,1.033386006
8723,a9345de7-8ad9-4b8f-93e6-61ced8cd1ddd,2021-07-10 10:33:17+06:00,00007cf2dd1fb319,ShockEventExtIndication,43.9406262,-101.8438007,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,5,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,b319,2.4,America/Denver,271769.9625,4869210.298,512,Ok,8.489376542,3.537240226
8805,8aaf70af-0fa1-4977-b63f-637a9bcdf865,2021-07-10 10:35:53+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9407631,-101.844028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5,b319,2.6,America/Denver,271752.2441,4869226.133,472,Ok,23.76291696,9.139583448
8957,1f6a7c61-f293-44d0-845b-f6dc6bfbe855,2021-07-10 10:40:54+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9409506,-101.8440192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4,b319,5.016666667,America/Denver,271753.6683,4869246.934,434,Ok,20.85032493,4.156210949
9111,58a94087-444e-413c-98fe-62d394a30fac,2021-07-10 10:45:55+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9411531,-101.8445165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5,b319,5.016666667,America/Denver,271714.5318,4869270.802,398,Ok,45.8404642,9.13763406
9297,a52dfba5-8a4b-48f6-8e22-7532abb8c3ce,2021-07-10 10:52:10+06:00,00007cf2dd1fb319,GpsLocationExtIndication,43.9411566,-101.8448601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,44,b319,6.25,America/Denver,271686.9689,4869272.142,362,Ok,27.59546377,4.415274202
